,membri_familiari,lavatrice,lavastoviglie,ascugatrice,televisioni,computer,piscina,condizionatore,1F1,1F2,1F3,2F1,2F2,2F3,3F1,3F2,3F3,4F1,4F2,4F3,5F1,5F2,5F3,6F1,6F2,6F3,7F1,7F2,7F3,8F1,8F2,8F3,9F1,9F2,9F3,10F1,10F2,10F3,11F1,11F2,11F3
321,2,1,1,0,1,0,0,1,41.52335323207367,42.655450282060016,45.370489772732,40.164911712411794,40.79288426813398,44.99412017431419,46.46225855939092,34.27963584533949,37.20737893079387,36.48571256210326,39.64471899593222,38.4345841502193,39.12102311753937,38.01141426806911,38.94692467461621,40.24281914356898,23.362604437583894,31.41723175430014,36.653453098226336,31.440901639395197,32.975036519028684,39.941931321644596,33.87572329103653,31.0581581036143,40.76119769578068,37.88100645933843,35.00802604044781,38.82376047015059,35.80078503389526,33.892516230745144,42.23979375559899,36.7689041174829,38.556283529715586
322,6,1,1,2,2,2,1,0,50.197960651519274,54.89780144140056,52.09084628651685,51.43183659221267,52.96576963097018,53.774094331056205,52.59618975297707,50.336818879430005,46.957858130063,51.25301442497781,52.62410350717119,50.08170031362576,41.202631785086886,40.34494348643706,41.991283157446034,40.69257027391635,37.43962013954676,38.036521337245766,38.6331515871649,41.01537635068351,33.29681937692166,46.602626304328226,33.714516159742736,39.48001910314879,44.31530816361715,45.50706607354587,48.43503142061555,49.167047321168184,52.90644862877246,51.073773768276745,51.88342692986099,45.88180246518461,43.24222121276395
323,2,2,1,2,0,4,1,1,49.17506344732457,44.37866142150801,39.610225037249265,42.930360705778625,43.83663936583261,43.277841050326465,45.99139614723479,45.57831572369076,43.30369465156096,37.297389478712624,35.272832194776186,46.083708531488135,33.646983137851215,33.08615902514921,42.10643734960883,39.97082988279912,37.02783015301718,32.54477130200518,36.27180967744799,36.36579253151175,27.052730392537246,48.29381378975422,35.82573489070122,30.03432333501402,42.47336987588707,35.3774791890541,47.919811073046304,46.60162814694075,43.46534531575124,37.51659647796893,48.643018695709316,42.38712138628705,43.770709468752415
324,5,0,1,1,1,3,0,1,48.629539327385444,51.17181980263573,48.55272933563325,45.72541064071967,40.33615091493656,54.1493424133732,49.02681510103435,45.227638080506075,51.93943842853841,43.30422698319248,41.521517092467676,41.508992396961496,42.70688068659487,38.815249818012155,46.36847945708683,46.512223202158886,37.2981136852731,31.00605288522726,42.25517885471956,29.350306180416265,41.58959023938602,47.12641578355611,32.80315115477995,28.784108557106034,45.05619331891212,40.38472414216918,45.67755677825587,50.07909574478436,48.648905917399766,43.23659625837296,45.947628852234196,44.154313086483285,47.83272144596964
325,1,1,1,2,3,1,1,0,43.832914233110905,46.648443785991724,43.819948082003705,47.551591426044304,41.552307382825724,47.03744944783493,43.169619043485234,44.28451339618596,44.773980544575345,40.84372126539439,42.53148570556833,38.204395239510035,38.13561231212295,34.442945705141874,35.17269395720614,37.30141011834092,30.724735598608103,30.669460201917662,35.62257387216612,25.433947983662122,36.628391129598945,39.57126530068099,38.840465749482455,25.176746838857575,42.52144698630884,40.322185547803265,35.756082938065894,46.20044284943544,36.51318144971176,31.718094826291768,45.47400794884397,42.20929806330777,37.50595553469664
326,3,1,2,0,1,4,1,0,48.8732014636688,45.7522883000863,47.44528535532274,53.12693114180301,44.47706244163082,42.642658673720064,45.60304303841291,39.573642255711945,38.12672717868499,39.13733106505831,40.72156076608684,37.480284882337614,41.794816337612815,39.350023599578165,37.217162728978025,37.3227770535986,37.23444212530687,38.30578845153951,36.2940861847687,32.53166354697175,28.09140483932157,47.663518068588395,40.05975366526545,38.15261022766577,42.57195410587617,37.016743792955985,44.149516772359924,48.46647334846338,41.24648370334941,35.521126775617866,52.32193913503197,36.6260532660987,39.466610288289885
327,6,1,1,1,4,1,1,0,51.824072300843795,44.753640564630146,52.123353703964426,52.37775884663728,49.09513693076965,51.31677150274995,49.335289633274854,42.8500875399351,43.25753077025131,48.721359864808846,39.88922470124104,43.20614525081157,50.15736070823404,37.76918640638317,48.30986505799758,46.25433211304113,35.22046584907846,38.16442124124587,37.7856446369661,40.809696403190394,33.92281690089139,46.50056999860497,38.7121181875812,39.80671292758428,52.719623009212064,36.44978891681346,51.26667563615358,50.31155665242402,44.20916180843313,43.99979458271492,56.8882604448606,51.03393978971055,52.13428678626167
328,1,1,2,2,3,3,0,1,54.65510182449019,40.88627125060255,40.01514742654686,54.0028080903193,45.656926890744025,49.5745209606048,41.26601472406176,42.46990075667102,37.76917583515001,47.31377487514748,41.915810274622615,35.517311341301,40.7195631306473,38.494325725222986,34.55136100429796,36.12363069202228,29.808120768971435,35.32789594782543,39.97981489668613,31.221977327256717,29.829847918565942,41.255594171556375,31.541839280913155,34.64763146897211,44.13229865000406,35.40187916822053,44.43768066946379,46.35905443825202,41.29015135426926,38.42616868573046,47.742413645745856,42.18610565401829,37.48989723991762
329,6,0,0,1,0,1,0,0,52.80460829945415,44.865550638686614,44.55198286049626,45.017030792429516,47.10446738199411,53.48152716065509,49.797543457222844,47.53928252542088,46.819163003193914,41.76608600597821,38.133442800587915,48.88569213698926,43.26366023948988,42.675905055112636,39.286591737809516,46.56876741051742,31.97743543381012,33.544218043497,37.851712475029046,29.64426016229733,27.848654056375555,41.92763222764469,35.40808857569741,31.42270484267449,50.971323884471964,44.5765071552723,46.871668327452184,48.262709754053844,41.77445773081495,37.16326970935091,48.086098563135195,39.30358322191051,51.694151688105435
330,4,0,2,2,4,1,1,0,58.64651377885619,43.20753530000263,49.41006774346946,55.06077562555825,47.2974981761364,46.46838458192426,49.50845270403757,41.929471161796265,49.70916106237579,41.824915785312456,41.684573266782046,44.36984822800525,44.45406972503231,44.94975722999295,38.264141101553534,47.42863768157965,35.587366011366775,36.731322978943666,42.23414826950391,39.52967348886982,34.549536339255845,41.97492400926717,39.75366161925514,40.72728100233068,49.47328944152104,41.385849786313955,44.29387789212881,40.49048266198844,49.64027979439152,46.35379396575906,46.908084482930086,37.099640841931254,40.972533393130696
331,5,0,2,1,2,1,1,1,51.28012679111291,45.57113940014436,55.18194989303076,50.229803070209734,45.696519549660145,50.872598184254095,53.10273881747851,45.40352225276026,53.1454190639824,46.1345826706534,40.14002084448258,48.88601122426116,39.473218155842986,32.29600605679834,39.43293969158426,50.2136766566042,41.51618882144452,41.30484763670669,42.7216094425398,40.00473279308312,36.42013253678215,48.300743991490414,39.641548458671295,32.2233977491153,50.88032450471276,36.82152745238484,45.71852438802439,52.40576071816719,43.175902919097574,39.69281568717487,55.66971346560145,44.48074546136527,52.45075849362991
332,6,0,1,2,2,0,1,0,54.089045237511755,52.62145785418086,46.36433685979909,44.58044227731382,46.04437695954899,43.26878955188106,53.503434862143315,49.78252393873541,47.92915620335156,51.12028231756006,40.56407364421254,43.89106720076876,49.153171683930424,47.26963641773637,46.652838649555285,41.20712162611728,40.61735288188189,35.927707367831474,42.373569890030794,31.674642509575307,37.652167058955264,45.47805977144906,41.93391291001472,33.385487324803364,41.61654083802355,39.378354865873355,44.3657244768346,53.126934789464386,41.050657815898504,45.0789795246735,54.730927059800834,39.37103609977757,44.71197874828272
333,1,0,1,2,2,3,1,1,50.35605284761678,41.672836645587005,50.58973660355682,43.68365212757679,46.96573917220547,41.55498496967029,46.62943517610092,47.87683103085301,48.696669871140166,44.62198287105897,33.32424392789887,44.684973498332646,34.2587439669912,38.28834179987085,32.06922273600445,42.55030299497801,23.929476884294086,32.130569238069974,35.831024462006354,31.21012563665498,28.23600616053269,37.67704268775727,35.8473573750579,28.463679399774428,48.394631957162154,41.86179396445749,47.67323435908293,40.047385999895944,40.080605790877655,33.99454115672627,44.7774500693385,41.885060467988446,43.15027658070963
334,2,1,2,0,2,3,1,0,43.571309935109575,39.376287635926175,46.31575379203331,50.88276709122201,39.32806583189281,44.84363341677679,46.490942363129086,38.38148358220838,39.25844942337537,43.175473337368196,41.16786613360479,42.81295157974277,36.31201489255739,42.056936076771485,42.391338907447086,38.84685085993166,39.46675726888628,38.185686676225956,42.290599030520205,36.39986128355605,27.683630338392778,39.65664873498033,38.35601691929824,31.381570657484957,41.227518794945134,39.622630433629965,43.844435127010364,45.109514807148784,35.019112664311976,37.91041696332544,52.00904639563788,36.67192571947512,46.03399138637859
335,2,2,1,1,2,1,0,1,42.38919020208033,49.4637330148658,42.0978443468233,47.5998951153405,44.45761362244773,41.38184785316506,45.5597261374907,46.67464614926051,40.96913677451142,38.53530446853318,44.00338547373344,39.5008636527218,40.947635732835934,31.288062199598205,36.45294532057156,44.19953816252702,26.713698182753213,37.314975168757385,31.69915850651962,26.03602211209846,31.67689430711306,41.551312099664564,31.45906982864913,25.579094348715216,41.27040084686448,33.18725222385973,41.71723200254882,41.64401112575275,41.12767511880468,34.37364476231491,46.42561058294872,42.94337551685483,39.556695365971514
336,2,1,1,0,2,0,1,1,43.94011516701985,38.317040794527415,42.34925390383188,44.7353358100635,34.40139504821534,36.748891365701475,38.51710834622398,40.890545076748566,39.49473066135299,34.2050590235893,37.81587985776147,36.694161629014,40.18746836034229,32.332521058732894,32.14113021137915,32.227071486184336,27.096766583267787,28.821651122476688,40.50287044761732,31.882328861384647,28.360899219181604,37.020082516095115,29.590621310080394,34.09507560394525,46.22899101648147,36.18018423542008,42.720897128412396,40.87581371225192,40.87973675826827,38.17642744290586,42.003206679350384,33.20339390921702,42.761399336772875
337,5,1,2,0,3,3,0,1,53.714880991239205,42.096157143675825,51.237288100786046,49.183600268901,48.22380225363658,45.00963591509619,51.41027731123869,45.32278039821579,52.50522426858303,45.299768555026155,39.63712086014743,51.025669747817396,51.211361912750604,42.95699091099203,40.27068817589543,41.291362954412364,40.893923480249825,34.60659256314405,44.06516634561288,35.594340488209255,34.472281300182225,41.864009757750495,34.58328763097636,40.364974730658645,53.0412430493948,37.57456148387219,50.43233388180832,45.58686180285218,46.80275382813862,51.561682332697664,46.59337256077272,48.00030868953104,50.680781609274376
338,5,0,0,2,0,0,1,0,53.954827826716446,41.95088040603076,42.22597302747519,51.925559861585654,43.45566731766029,40.469674335818155,43.10299405534956,43.92219956552161,40.53441496805237,47.05029969925454,41.63886115974481,38.973164679177174,32.73593883031403,37.77373740624178,32.232699487501975,34.925401870482304,35.26247389847659,37.30160049989492,35.40187614562075,30.35105553831904,29.445862658989615,40.474413655790094,38.215579255228036,35.771850988700336,46.67117483516772,37.86101986482858,38.111990035254124,39.852461670168914,38.308346154564376,46.86544937072441,50.53897751621867,35.634143899534564,42.48892326870742
339,3,1,1,0,0,3,0,0,44.13685301323572,40.83187467451485,42.867428029387646,45.10055497326683,45.235597667102,46.31827448817267,44.15357851382837,35.682973906145726,45.347662630663784,39.86432693171453,37.46060568765027,40.27491787160453,40.48209977987479,42.62037479132237,38.24080568102208,42.808508421764564,25.32149644919762,34.908500741278154,33.1735076676123,29.61981274739856,32.59481226886368,39.02663193068288,34.580746463143655,25.90668330100763,44.720128217570384,32.180744881663955,45.82615087196394,46.37049538070285,35.46305022979693,37.035427170497584,49.339001142913695,37.01720902499229,41.832455935321875
340,2,0,2,0,1,0,0,1,41.577657749270216,39.92805584926735,39.47342706741247,41.25685598542771,34.329628609436725,41.91516154200002,45.21728783113949,34.57007170312871,42.642709707895804,41.8941562406074,39.37418723193693,33.48088755151968,34.01426214355682,38.83278279584745,39.419751035892084,37.41591132942674,32.73335781648168,31.94419688768016,37.490208113275585,24.701117378932135,25.36323563199657,33.6856847394019,28.678202436849933,26.97483234862839,36.03605733311535,33.237477195305566,43.428515713553644,36.12014828550962,40.18385410033193,44.05390244692477,46.08998352440777,40.71641061498211,43.173832037197435
341,3,1,0,2,1,1,0,0,40.943835526616894,37.44645690144686,47.4387537382314,48.22772316917374,39.23373797903804,43.93207038359236,37.63820420607859,42.91332246161513,43.67693326538643,42.50660781710019,37.12694960482137,39.33301073637522,38.95084163396148,37.59862685663078,38.940276309833266,32.125994681988296,29.892399229059638,35.567054562619724,33.37633498386158,25.76930284455012,31.203896015335673,34.250315554665896,32.29791495892035,31.16322068261804,37.12825926181088,38.74569696984072,37.70103758539727,41.92325464901507,41.25510599151482,40.438302928169094,50.20440049505625,35.446627039773034,36.846179554074226
342,4,2,0,0,0,3,1,1,51.09785524798603,42.668090218890114,43.92832368177676,46.31358059692223,46.37280702641797,46.555680129992915,40.63668731526313,38.48682778310754,41.224046528640656,43.76656857764259,43.54294795863845,35.74471422180079,42.041254627762015,37.948383526328904,40.67643918944951,41.25622311375511,29.806807898028033,30.718330163852198,35.3074449721429,30.276989026600532,33.64109621470848,42.740306904768325,34.84126694559632,29.91194746566219,42.07700834097671,46.8258731105084,45.7170957379967,39.11884870810422,43.576378309110304,42.33425381080894,47.660420652505046,45.3104431462775,40.533590309619456
343,2,2,2,2,1,0,1,0,50.519922438461684,49.346462467798354,43.97313736723039,46.95253703048499,38.68099541337704,37.14197963058981,48.159841734549815,39.7680617119408,40.18581546067816,39.270456313311016,35.08666345011011,37.78940215639531,35.373750831487385,34.386796643576666,34.12844226188373,32.974826806022584,34.28878098658498,32.24465073943797,29.83140650343977,27.241095669271072,27.70488465683157,40.38695430756,38.22706497916547,34.51394510482584,46.58098296371298,38.05935422152376,34.74952768943704,44.19451932558569,42.03853505479105,40.69454719372182,47.708245078844115,43.18162567410095,47.870785782244106
344,6,2,1,1,4,0,1,0,52.102207426496214,53.581206588637,54.938879538780434,58.54886654905396,47.7219516980849,49.66639596854117,46.45083403401735,42.17294923613296,48.64472029759689,47.62786958837298,44.87164374918071,46.015945412260585,48.6510314749283,47.36638901707752,48.48457757536084,49.88193405427966,32.372454364341294,37.28207875103362,43.38578841384283,32.68750336005098,34.75326019667975,43.67589702073485,41.74913363331488,35.05361825219228,55.73113863781848,46.510396097271666,51.93971301541148,45.765831034152455,42.60691519995459,51.341821760429234,50.045447438441066,44.62143335672789,44.5017349880002
